id,date_received,lead_type,quick_note,record_day,user_id,lead_status_id
9a1e24b0-19aa-4168-89be-1965d0a5156f,,Direct Mail,,3/13/2021,b09b3730-d021-4310-9cbc-d620c9964802,02529b6f-dc74-4163-8569-b916c2f4cfff
fecb1bb9-0358-4a56-9241-13fe6bf2e9fe,,,,3/13/2021,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
0a2204aa-5d3b-45e7-bd6e-fbfd0c13bbd5,,,gate code 3704*,3/13/2021,b09b3730-d021-4310-9cbc-d620c9964802,a27e1fa1-9d78-4fb7-a329-2b054a840554
5beebce9-c5e8-49dd-a79a-2c9f6bfff9d3,,,,3/13/2021,b09b3730-d021-4310-9cbc-d620c9964802,7c06f6ba-4c06-435d-a9b4-c78e8013bf72
705df1c0-cc91-4f71-95cc-37d105693bb0,,,"no phone, couldnt find on WP
",3/13/2021,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
2bf8b7c1-9d6d-456c-a4bd-db05d52b1a4f,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
2bf2b8e0-8285-47fa-a20e-b3f092a10ff8,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
3b98639d-d9da-4f80-bafd-59cacc9678f4,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
0719cc86-33e8-48d9-9726-b9cdadc92321,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
f31689a0-d31d-4ca9-987d-be02a6947d9e,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
8733b356-316e-441c-8679-2c9df994a2d9,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,02529b6f-dc74-4163-8569-b916c2f4cfff
b410d37c-e9c8-465b-b528-d9b0953dabbb,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
4eaff176-9037-446b-be68-c54bd7689dd2,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
e37946d8-1e07-4e5d-97b8-7e9cc073c844,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
dd58be81-fbd3-4f10-8106-2c5bb77c7bdb,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
4472c0ee-22c0-423b-8e12-c5228cfb34f2,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
85579727-57aa-4560-8361-7146bb93d349,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
f659e768-65f8-4faa-b88d-b603397c54bd,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
f821bee2-eaa4-44a8-baf6-238a0cafa370,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
b0324752-a3fe-4816-81ee-c2fa189966d1,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
514222c9-a72b-471b-bb97-2d590b7eb2de,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
4a766f61-e7e2-4f85-a951-7e9f102bd505,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
c586a145-480a-4d3e-aef8-c41bf2d83eaa,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
cf8bc3bf-3af8-4737-afb9-c71b48f53945,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,b68d4b5d-e2f6-44e1-a45e-41303e2d6918
fd7a3f1e-076d-43a7-8b92-13147fdfe2f5,,Direct Mail,,12/22/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
f172b980-4533-4e0b-9ca9-5ed413aba050,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
1d98201d-9803-45db-890e-836605072b0b,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
6eddbfff-4296-4dfd-93bb-e2c60255b612,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
dae23b66-f02d-434c-aa55-ccf9bf5a8356,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
059cc6d4-afeb-4e69-a8aa-55085d99fb8b,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
1fc89224-f1ef-4145-944c-feecdc04b10e,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
1e2a3453-e7a2-4b66-acaa-e93ccc049803,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
006f0778-6150-495f-83fd-710b500d0141,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
0603ba40-20da-4aa0-bba9-5e87f8ede534,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
4131adfb-d6b2-45d5-b78d-22fe7fd17a1f,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
da21942c-6a6f-4400-b011-d138171530cc,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
536a3ee8-291e-48f5-967b-2729b0a6c5bd,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
ee5e4b58-16c7-4972-bf7b-b9822815c6a8,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
fad5af0f-76ff-4922-9cf5-8ea6cb5917ce,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
ad940e8f-83a4-40d9-8753-a3f83e18b1d4,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
fd4fd34f-ae79-43ef-a076-5734a43e052e,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
ca89a449-4d6a-4ff6-b063-51c5af7291c4,,Direct Mail,"2612 linda ln sw, 87105",12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
6b918b23-8bfc-454f-a7dc-e93f973f9d6c,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
6345693c-05a0-4ba6-b6dc-2da87b4f6393,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
d43876f6-8a04-44f1-9599-bf226df7abb8,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
3fb4bdca-270e-4440-a7c6-6c54be58cda5,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
c1be6190-daee-47fe-a398-117f1c0a34e7,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
d565508b-1f37-46c9-a239-236e914bcbd7,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
9d77e07b-8272-4f73-85c2-bfe64a8c7030,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,02529b6f-dc74-4163-8569-b916c2f4cfff
0e88c086-67a8-4c0a-a0d5-e43e1249169d,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,02529b6f-dc74-4163-8569-b916c2f4cfff
727cb94b-44c4-4a82-ba5c-20cfc7c200f7,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
3e443106-4ec9-471a-b975-0ed15a5188ac,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
a5ffd097-0ee9-4ffc-b8dd-266315e19843,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
33b356a2-7833-43dc-8d6f-ecfcc85536ee,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
d311edfa-99b9-41b7-b6e5-f975874c4b45,,Direct Mail,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
e1527599-e9f5-4ce1-b81a-539d1d25ac1d,,Direct Mail,number corrected to 505-459-3115 from tps,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
9fa48098-58d6-4032-9993-7e94d29bdb02,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
20b7ba3a-6983-4068-ab69-ccecd3708276,,,,12/16/2022,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
49e29b11-b2dd-4762-a89e-6ae8befae8ce,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
e0cbd4e8-f0aa-48c3-b499-8cb41fd4c1d3,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
3d09d1ad-98bd-48ea-b4f8-33167f1b6299,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
917c622a-8f47-4be2-94e0-3821faee06c1,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
995d0626-bc74-4912-8734-5195321a38f3,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
2fcbfec1-e95a-4d58-abda-7463b5b37a75,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
a8922859-8bf3-4dd0-9169-ad3a0bae15c1,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
406965ee-77ac-458c-9258-1f6eeec80af1,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
5ed55568-eb62-4689-af11-4f88dbc90d46,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
b7ac9766-cdc5-477d-9841-e99cabce7738,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
ab49f8e6-bfec-4858-907d-345c8b285002,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
dc02d9de-4e73-43aa-9e23-e71bb03f9de6,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,0a08461a-94e6-4936-b7c1-72dcbe115356
b2dc7330-6ca0-4467-bbae-83b6aa241c09,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
8476bb2c-919e-4d17-85bd-004410bb0c1f,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
c0edb7da-8d29-4f78-8dc7-f7fa23fbff44,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,7c06f6ba-4c06-435d-a9b4-c78e8013bf72
7b4932bf-1005-477f-af8c-38415dc96527,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
ca014e90-c3e7-45fb-8533-ca8101b3c151,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
10aa5b87-179c-41d7-be30-1f9c0353a405,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,99d175dd-6dd1-4c94-81b6-f9c0c561a6dd
44b3812e-926b-44a2-90dd-c53dcca4ef83,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
96c24dd2-c971-4fbf-beca-ffb7645290b1,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,98290f46-ed10-445d-812a-12707e543dd2
13a8461e-619b-40b5-8dfd-75763a5656bc,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
38d4f164-24bb-43a0-a0bf-50f8a7ef476a,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
beafabfe-aaea-43af-b78d-8b828c52ee2b,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
49acad6e-6596-47c4-a4da-7a63c2d4a25b,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,08ec08ae-6843-4bd3-8625-8575536dc3f9
d662a22e-7373-474a-9481-c990f8820b0a,,Direct Mail,,12/14/2023,b09b3730-d021-4310-9cbc-d620c9964802,e582bfef-dd01-45f9-b7bd-ef6c0c3af755
